time,Open,High,Low,Close
2000-04-11,1067.67,1070.79,1060.79,1064.36
2000-04-12,1063.46,1065.46,1054.59,1062.59
2000-04-13,1062.24,1063.38,1052.03,1053.94
2000-04-14,1053.47,1069.38,1051.36,1069.16
2000-04-17,1071.23,1078.61,1059.02,1060.39
2000-04-18,1059.69,1060.72,1047.62,1050.32
2000-04-19,1048.95,1052.72,1037.42,1043.51
2000-04-20,1042.85,1045.64,1036.38,1039.97
2000-04-21,1040.04,1042.63,1037.56,1040.06
2000-04-24,1039.79,1047.88,1037.96,1040.34
2000-04-25,1040.74,1041.93,1014.93,1020.59
2000-04-26,1020.36,1025.37,1016.11,1023.17
2000-04-27,1023.68,1026.44,1004.53,1010.5
2000-04-28,1010.1,1014.53,1001.18,1012.2
2000-05-01,1011.64,1018.25,1005.64,1016.7
2000-05-02,1014.74,1018.94,1001.88,1010.03
2000-05-03,1009.42,1010.73,985.61,994.25
2000-05-04,993.72,997.35,982.66,990.02
2000-05-05,989.68,1001.35,988.68,996.45
2000-05-08,995.86,1003.81,988.88,995.91
2000-05-09,994.98,1007.25,991.85,1006.7
2000-05-10,1007.75,1012.54,1003.18,1005.67
2000-05-11,1001.87,1013.48,999.35,1003.14
2000-05-12,1002.13,1024.3,999.12,1024.08
2000-05-15,1021.18,1025.34,1014.74,1016.75
2000-05-16,1010.4,1015.72,1001.71,1003.36
2000-05-17,1003.05,1007.24,990.79,998.53
2000-05-18,997.7,1003.84,995.29,1000.75
2000-05-19,1000.27,1010.03,992.72,1006.43
2000-05-22,1005.87,1026.15,1004.84,1020.95
2000-05-23,1020.16,1039.38,1015.99,1028.6
2000-05-24,1027.4,1035.16,1021.52,1023.04
2000-05-25,1022.53,1032.34,1013.88,1030.65
2000-05-26,1030.44,1062.88,1029.42,1056.57
2000-05-29,1057.11,1063.02,1049.97,1053.82
2000-05-30,1053.96,1069.67,1045.54,1057.06
2000-05-31,1055.34,1059.93,1044.89,1059.47
2000-06-01,1057.76,1062.0,1050.61,1054.81
2000-06-02,1054.12,1069.52,1045.54,1064.68
2000-06-05,1064.36,1065.11,1050.99,1059.34
2000-06-06,1057.13,1072.22,1053.9,1065.76
2000-06-07,1064.44,1072.25,1061.09,1070.9
2000-06-08,1070.82,1082.41,1059.81,1066.59
2000-06-09,1064.04,1068.41,1053.76,1062.88
2000-06-12,1061.81,1064.76,1055.54,1061.53
2000-06-13,1061.53,1075.26,1060.59,1068.7
2000-06-14,1067.56,1076.01,1065.54,1067.45
2000-06-15,1066.21,1071.82,1058.65,1063.92
2000-06-16,1063.46,1078.4,1059.89,1077.07
2000-06-19,1075.35,1087.32,1072.44,1073.65
2000-06-20,1073.11,1077.1,1065.77,1068.56
2000-06-21,1067.53,1068.24,1055.18,1057.02
2000-06-22,1057.64,1059.92,1045.09,1047.04
2000-06-23,1046.66,1055.62,1044.7,1047.57
2000-06-26,1047.38,1051.01,1039.07,1047.66
2000-06-27,1046.87,1059.11,1044.86,1057.77
2000-06-28,1056.6,1058.62,1048.48,1051.18
2000-06-29,1050.6,1063.44,1048.86,1061.24
2000-06-30,1059.44,1070.82,1059.22,1062.12
2000-07-03,1060.75,1062.95,1055.56,1058.55
2000-07-04,1058.35,1062.28,1054.26,1061.38
2000-07-05,1061.0,1069.3,1060.11,1064.61
2000-07-06,1063.91,1072.71,1059.89,1061.93
2000-07-07,1061.35,1065.71,1057.4,1060.9
2000-07-10,1060.81,1069.32,1059.73,1068.98
2000-07-11,1067.47,1068.03,1058.86,1063.22
2000-07-12,1062.1,1063.79,1047.16,1051.13
2000-07-13,1049.44,1051.7,1034.33,1040.81
2000-07-14,1039.44,1045.03,1036.16,1044.14
2000-07-17,1043.06,1046.24,1038.72,1042.35
2000-07-18,1041.84,1043.16,1027.2,1029.24
2000-07-19,1029.65,1031.15,1021.8,1028.12
2000-07-20,1028.14,1038.74,1022.36,1037.19
2000-07-21,1036.92,1043.92,1035.49,1042.69
2000-07-24,1042.7,1043.66,1036.71,1040.24
2000-07-25,1039.49,1052.09,1037.5,1046.73
2000-07-26,1045.87,1054.72,1045.54,1052.07
2000-07-27,1051.78,1053.16,1037.58,1038.6
2000-07-28,1037.69,1043.15,1029.3,1031.15
2000-07-31,1030.63,1038.19,1029.19,1034.39
2000-08-01,1034.31,1036.92,1018.41,1019.96
2000-08-02,1020.08,1025.61,1016.31,1018.91
2000-08-03,1019.1,1023.17,1002.23,1011.0
2000-08-04,1010.14,1015.38,1004.62,1012.93
2000-08-07,1011.31,1018.41,1010.34,1014.05
2000-08-08,1013.45,1015.41,1001.94,1007.14
2000-08-09,1004.83,1006.88,998.12,1004.83
2000-08-10,1003.98,1014.15,1002.75,1011.81
2000-08-11,1011.76,1020.11,1005.95,1007.52
2000-08-14,1007.51,1012.44,1003.84,1011.21
2000-08-15,1010.87,1020.38,1009.63,1018.71
2000-08-16,1018.35,1023.89,1010.28,1021.59
2000-08-17,1021.43,1022.67,1015.08,1021.44
2000-08-18,1020.54,1024.4,1009.63,1010.68
2000-08-21,1011.19,1012.02,1003.52,1005.29
2000-08-22,1005.19,1006.99,995.83,999.39
2000-08-23,999.17,1005.23,992.64,1004.34
2000-08-24,1004.83,1009.03,1001.49,1005.13
2000-08-25,1004.58,1010.88,999.66,1005.1
2000-08-28,1005.05,1007.43,998.62,1000.13
2000-08-29,999.23,1002.27,988.43,990.59
2000-08-30,990.32,992.05,982.69,991.82
2000-08-31,991.78,995.05,979.76,985.18
2000-09-01,985.08,997.53,981.07,994.67
2000-09-04,993.95,997.88,989.67,991.38
2000-09-05,991.11,993.14,977.66,983.22
2000-09-06,983.3,983.84,961.47,963.34
2000-09-07,964.9,973.63,957.99,968.41
2000-09-08,967.92,970.59,956.97,960.84
2000-09-11,957.85,967.64,949.21,951.36
2000-09-12,951.54,963.83,947.55,957.85
2000-09-13,957.51,965.87,951.52,953.56
2000-09-14,953.63,974.72,948.75,964.11
2000-09-15,963.69,974.35,954.52,955.96
2000-09-18,955.08,975.55,954.36,966.64
2000-09-19,961.2,969.06,954.17,959.16
2000-09-20,957.38,959.61,948.64,956.79
2000-09-21,956.09,971.41,947.39,971.19
2000-09-22,969.78,1024.34,968.09,994.43
2000-09-25,996.47,1000.0,975.78,984.54
2000-09-26,982.83,989.63,976.05,988.3
2000-09-27,987.97,1033.74,977.65,1028.06
2000-09-28,983.66,989.27,977.91,981.68
2000-09-29,980.81,987.24,975.07,985.68
2000-10-02,985.66,990.65,975.82,981.01
2000-10-03,980.51,983.89,974.47,979.53
2000-10-04,978.16,985.41,974.85,979.78
2000-10-05,978.45,982.91,969.77,971.63
2000-10-06,971.11,977.89,966.28,970.22
2000-10-09,968.82,974.1,962.44,969.95
2000-10-10,968.8,980.07,966.12,976.93
2000-10-11,975.21,984.59,968.32,969.79
2000-10-12,969.67,977.32,964.3,967.58
2000-10-13,966.0,979.39,958.1,967.43
2000-10-16,964.73,967.42,952.99,959.17
2000-10-17,958.06,971.36,951.12,969.09
2000-10-18,967.47,976.63,946.33,955.38
2000-10-19,953.26,962.54,948.87,952.57
2000-10-20,950.57,958.62,942.38,953.74
2000-10-23,951.4,960.58,947.05,952.94
2000-10-24,951.07,956.79,938.7,950.0
2000-10-25,948.63,955.05,937.23,941.72
2000-10-26,939.84,948.09,935.26,941.65
2000-10-27,940.35,959.53,926.93,954.21
2000-10-30,954.19,971.29,949.41,956.51
2000-10-31,955.53,967.16,953.94,965.91
2000-11-01,963.78,979.75,960.75,979.18
2000-11-02,977.95,984.35,968.72,976.3
2000-11-03,973.03,998.81,970.23,983.59
2000-11-06,982.12,989.93,968.31,976.57
2000-11-07,974.99,985.97,973.89,978.88
2000-11-08,976.96,990.32,965.06,971.05
2000-11-09,969.82,980.91,963.86,979.79
2000-11-10,979.03,989.12,974.11,976.64
2000-11-13,977.39,987.37,976.06,979.62
2000-11-14,974.13,980.17,970.83,975.98
2000-11-15,974.01,982.13,969.49,975.2
2000-11-16,973.52,980.13,968.81,971.51
2000-11-17,970.97,980.94,967.08,970.12
2000-11-20,969.48,985.01,968.22,983.85
2000-11-21,982.52,999.2,980.23,983.77
2000-11-22,982.1,999.89,977.88,994.22
2000-11-23,993.48,1010.23,989.31,1002.37
2000-11-24,1000.69,1012.97,994.29,997.51
2000-11-27,995.66,1012.77,989.67,1011.21
2000-11-28,1010.23,1018.88,1002.75,1016.86
2000-11-29,1015.22,1041.53,1014.27,1031.45
2000-11-30,1029.5,1061.86,1028.54,1060.4
2000-12-01,1058.85,1065.82,1046.4,1063.09
2000-12-04,1061.23,1088.65,1055.43,1083.18
2000-12-05,1080.7,1082.44,1052.16,1055.02
2000-12-06,1053.76,1078.39,1042.8,1069.18
2000-12-07,1068.38,1079.51,1056.07,1066.78
2000-12-08,1066.22,1069.76,1045.24,1055.91
2000-12-11,1048.94,1052.74,1032.03,1035.38
2000-12-12,1035.33,1053.45,1032.5,1047.99
2000-12-13,1046.01,1056.7,1038.19,1044.8
2000-12-14,1044.38,1072.2,1043.9,1071.24
2000-12-15,1073.15,1086.99,1068.44,1080.89
2000-12-18,1079.18,1088.11,1066.72,1077.09
2000-12-19,1076.98,1084.2,1068.68,1081.55
2000-12-20,1081.16,1107.66,1080.56,1107.05
2000-12-21,1105.34,1126.44,1103.4,1125.15
2000-12-22,1124.12,1146.18,1120.35,1143.12
2000-12-25,1142.37,1148.02,1137.42,1144.67
2000-12-26,1145.21,1168.55,1143.98,1166.28
2000-12-27,1164.86,1188.7,1163.36,1171.1
2000-12-28,1169.51,1173.17,1155.2,1164.64
2000-12-29,1163.36,1192.52,1158.7,1192.13
2001-01-02,1190.12,1216.08,1180.63,1213.78
2001-01-03,1213.92,1228.95,1177.08,1179.15
2001-01-04,1176.95,1202.34,1151.96,1199.57
2001-01-05,1198.81,1219.05,1193.57,1209.47
2001-01-08,1207.76,1214.41,1196.03,1197.23
2001-01-09,1197.7,1200.1,1174.09,1183.62
2001-01-10,1180.98,1199.91,1177.47,1189.53
2001-01-11,1187.78,1221.25,1187.78,1218.32
2001-01-12,1216.41,1230.85,1209.0,1219.92
2001-01-15,1218.18,1223.61,1208.8,1211.87
2001-01-16,1210.47,1214.3,1200.92,1207.18
2001-01-17,1207.71,1210.12,1185.95,1195.38
2001-01-18,1194.51,1216.7,1194.0,1213.49
2001-01-19,1210.04,1215.87,1187.54,1189.64
2001-01-22,1187.92,1198.48,1179.91,1197.09
2001-01-23,1194.68,1204.46,1192.64,1195.3
2001-01-24,1192.89,1193.84,1174.15,1175.61
2001-01-25,1174.79,1181.09,1161.4,1180.32
2001-01-26,1178.05,1193.86,1167.85,1183.74
2001-01-29,1183.01,1186.76,1157.19,1159.18
2001-01-30,1159.09,1173.52,1152.63,1171.88
2001-01-31,1170.0,1178.12,1163.48,1176.99
2001-02-01,1176.87,1189.2,1170.88,1180.11
2001-02-02,1178.38,1181.86,1162.04,1169.78
2001-02-05,1166.94,1191.92,1166.44,1184.51
2001-02-06,1182.31,1184.82,1166.37,1170.88
2001-02-07,1170.39,1186.72,1165.4,1172.97
2001-02-08,1169.53,1183.42,1156.97,1163.14
2001-02-09,1160.76,1172.34,1150.78,1168.16
2001-02-12,1168.28,1179.86,1165.03,1177.07
2001-02-13,1177.38,1181.57,1147.38,1154.29
2001-02-14,1150.63,1155.29,1141.3,1149.57
2001-02-15,1147.83,1148.98,1120.13,1123.12
2001-02-16,1122.86,1142.05,1119.73,1135.3
2001-02-19,1133.95,1150.99,1132.7,1148.75
2001-02-20,1146.89,1150.49,1114.59,1124.8
2001-02-21,1123.58,1137.95,1118.41,1126.93
2001-02-22,1125.09,1135.76,1117.26,1123.24
2001-02-23,1122.18,1150.59,1118.98,1146.09
2001-02-26,1144.87,1146.95,1132.15,1137.03
2001-02-27,1135.34,1151.8,1129.02,1146.97
2001-02-28,1146.16,1160.82,1142.29,1157.84
2001-03-01,1157.24,1177.26,1156.61,1173.94
2001-03-02,1172.23,1188.89,1164.49,1184.58
2001-03-05,1187.23,1196.5,1173.79,1184.37
2001-03-06,1182.24,1185.29,1168.02,1180.32
2001-03-07,1178.03,1196.96,1171.64,1180.36
2001-03-08,1184.18,1191.24,1174.89,1183.49
2001-03-09,1181.1,1189.82,1175.45,1184.24
2001-03-12,1183.03,1196.04,1176.05,1187.88
2001-03-13,1186.37,1192.26,1162.4,1166.05
2001-03-14,1165.96,1178.43,1158.32,1172.85
2001-03-15,1171.53,1175.29,1149.18,1154.51
2001-03-16,1151.62,1164.36,1146.48,1160.98
2001-03-19,1159.31,1171.24,1155.84,1164.78
2001-03-20,1162.54,1179.01,1161.63,1178.62
2001-03-21,1177.16,1194.55,1156.18,1166.32
2001-03-22,1160.06,1182.61,1157.34,1174.85
2001-03-23,1174.24,1176.24,1153.05,1164.82
2001-03-26,1165.3,1176.57,1161.77,1174.21
2001-03-27,1173.77,1178.97,1164.22,1171.12
2001-03-28,1170.22,1171.96,1149.59,1152.36
2001-03-29,1151.28,1173.73,1151.02,1166.73
2001-03-30,1166.71,1181.73,1163.48,1168.82
2001-04-02,1162.69,1192.76,1156.32,1187.49
2001-04-03,1186.45,1210.57,1181.96,1208.01
2001-04-04,1202.52,1238.39,1199.97,1233.74
2001-04-05,1231.53,1243.26,1203.28,1210.43
2001-04-06,1207.72,1215.2,1197.29,1213.46
2001-04-09,1211.38,1215.59,1197.95,1201.76
2001-04-10,1198.62,1203.99,1180.68,1185.24
2001-04-11,1183.75,1187.8,1162.26,1175.28
2001-04-12,1179.53,1188.87,1162.42,1174.31
2001-04-13,1174.66,1183.82,1172.82,1177.07
2001-04-16,1177.26,1186.74,1172.84,1181.59
2001-04-17,1180.42,1181.86,1161.68,1170.53
2001-04-18,1169.36,1171.37,1142.39,1160.56
2001-04-19,1161.05,1167.55,1140.92,1166.51
2001-04-20,1164.83,1188.33,1161.06,1184.26
2001-04-23,1183.58,1194.33,1173.24,1177.42
2001-04-24,1176.13,1179.6,1166.0,1168.4
2001-04-25,1168.22,1177.61,1162.73,1173.55
2001-04-26,1173.53,1190.84,1160.32,1189.39
2001-04-27,1188.87,1201.68,1177.13,1184.66
2001-04-30,1183.47,1186.77,1163.51,1169.57
2001-05-01,1168.77,1177.79,1164.3,1176.08
2001-05-02,1174.82,1180.56,1152.8,1167.5
2001-05-03,1163.47,1170.02,1148.94,1152.1
2001-05-04,1150.62,1164.15,1148.79,1153.43
2001-05-07,1152.79,1165.34,1151.76,1154.38
2001-05-08,1153.83,1157.91,1146.98,1153.74
2001-05-09,1152.4,1153.98,1144.06,1153.33
2001-05-10,1153.57,1165.39,1145.27,1151.18
2001-05-11,1150.23,1151.82,1131.54,1135.33
2001-05-14,1134.52,1136.91,1130.76,1134.36
2001-05-15,1133.32,1147.4,1132.67,1144.66
2001-05-16,1144.29,1161.92,1138.95,1156.38
2001-05-17,1154.96,1158.38,1144.11,1149.6
2001-05-18,1149.19,1150.0,1140.68,1149.35
2001-05-21,1147.04,1150.72,1136.68,1141.92
2001-05-22,1140.46,1145.37,1116.81,1124.57
2001-05-23,1120.82,1121.57,1098.76,1101.95
2001-05-24,1100.04,1107.09,1085.19,1101.05
2001-05-25,1100.13,1111.78,1099.62,1110.11
2001-05-28,1108.45,1116.3,1105.49,1114.88
2001-05-29,1113.44,1115.87,1097.81,1103.62
2001-05-30,1102.87,1110.97,1099.77,1104.35
2001-05-31,1101.76,1104.47,1079.94,1083.66
2001-06-01,1081.09,1091.72,1080.04,1088.38
2001-06-04,1084.57,1098.57,1083.05,1087.39
2001-06-05,1086.01,1100.28,1080.74,1098.99
2001-06-06,1098.37,1102.78,1084.8,1089.85
2001-06-07,1087.88,1094.99,1086.47,1093.19
2001-06-08,1094.31,1096.53,1086.72,1093.7
2001-06-11,1091.61,1101.91,1082.11,1086.04
2001-06-12,1085.46,1101.86,1084.82,1100.95
2001-06-13,1099.26,1108.08,1096.55,1104.34
2001-06-14,1104.19,1115.84,1091.76,1114.15
2001-06-15,1113.36,1120.99,1110.0,1112.99
2001-06-18,1117.59,1120.76,1106.65,1118.97
2001-06-19,1117.92,1119.16,1110.68,1113.36
2001-06-20,1112.24,1116.03,1099.71,1114.6
2001-06-21,1114.46,1120.46,1107.15,1112.23
2001-06-22,1111.18,1117.65,1106.24,1116.99
2001-06-25,1115.29,1124.89,1114.51,1118.22
2001-06-26,1117.43,1124.95,1114.74,1122.44
2001-06-27,1121.21,1127.23,1111.63,1114.88
2001-06-28,1111.63,1123.95,1097.33,1099.54
2001-06-29,1098.76,1106.62,1096.86,1105.42
2001-07-02,1103.82,1106.62,1094.28,1102.4
2001-07-03,1099.73,1101.8,1089.92,1096.79
2001-07-04,1095.36,1099.78,1090.75,1096.58
2001-07-05,1095.28,1099.19,1081.01,1085.05
2001-07-06,1082.82,1097.43,1079.71,1097.06
2001-07-09,1091.01,1104.67,1089.59,1102.61
2001-07-10,1099.77,1114.79,1097.57,1109.17
2001-07-11,1107.1,1130.88,1105.15,1123.26
2001-07-12,1119.35,1122.23,1101.01,1107.64
2001-07-13,1105.28,1122.23,1101.92,1114.0
2001-07-16,1108.36,1132.09,1108.23,1117.7
2001-07-17,1112.51,1128.76,1110.36,1127.33
2001-07-18,1122.38,1142.9,1119.54,1141.87
2001-07-19,1137.95,1150.7,1122.89,1132.17
2001-07-20,1128.85,1151.71,1126.13,1132.43
2001-07-23,1127.04,1144.76,1126.13,1138.59
2001-07-24,1134.05,1149.38,1133.13,1144.55
2001-07-25,1139.53,1156.94,1136.92,1149.44
2001-07-26,1144.39,1147.62,1127.98,1134.13
2001-07-27,1132.72,1148.19,1125.01,1136.56
2001-07-30,1129.91,1146.39,1127.33,1137.05
2001-07-31,1131.83,1144.47,1127.24,1137.38
2001-08-01,1132.8,1147.93,1129.6,1138.45
2001-08-02,1133.72,1146.21,1122.83,1134.99
2001-08-03,1129.61,1143.79,1120.18,1133.8
2001-08-06,1127.59,1140.49,1122.87,1130.53
2001-08-07,1125.16,1138.94,1119.04,1127.78
2001-08-08,1123.33,1130.79,1115.63,1126.85
2001-08-09,1127.17,1148.33,1126.53,1145.39
2001-08-10,1140.87,1151.03,1135.77,1142.6
2001-08-13,1137.68,1157.7,1136.15,1146.3
2001-08-14,1142.4,1168.67,1142.01,1155.26
2001-08-15,1149.53,1170.6,1148.38,1169.07
2001-08-16,1163.93,1176.42,1156.12,1166.64
2001-08-17,1161.12,1182.74,1160.1,1174.06
2001-08-20,1168.9,1188.27,1161.93,1171.54
2001-08-21,1166.14,1191.48,1155.9,1173.93
2001-08-22,1169.4,1188.41,1163.27,1168.92
2001-08-23,1161.36,1179.95,1159.32,1170.61
2001-08-24,1165.07,1178.81,1152.8,1167.61
2001-08-27,1160.55,1171.97,1154.2,1163.02
2001-08-28,1158.14,1170.52,1146.95,1164.48
2001-08-29,1160.04,1177.18,1154.85,1161.12
2001-08-30,1155.74,1174.81,1152.18,1172.27
2001-08-31,1166.98,1180.4,1151.72,1167.93
2001-09-03,1162.85,1164.26,1157.88,1160.7
2001-09-04,1160.56,1162.03,1123.56,1138.36
2001-09-05,1136.77,1144.11,1126.23,1138.26
2001-09-06,1138.14,1157.05,1123.94,1144.0
2001-09-07,1139.08,1169.58,1125.08,1169.18
2001-09-10,1166.02,1173.67,1148.29,1154.06
2001-09-11,1149.7,1184.03,1147.39,1180.56
2001-09-12,1171.8,1175.99,1156.69,1165.12
2001-09-13,1164.66,1178.01,1161.7,1175.67
2001-09-14,1174.67,1198.8,1173.64,1194.28
2001-09-17,1196.6,1213.18,1190.59,1200.68
2001-09-18,1200.26,1204.2,1192.08,1203.03
2001-09-19,1201.13,1209.91,1191.5,1197.42
2001-09-20,1191.76,1211.6,1188.31,1199.38
2001-09-21,1194.49,1207.29,1176.12,1189.38
2001-09-24,1182.72,1208.52,1182.34,1194.0
2001-09-25,1188.7,1205.47,1185.85,1202.99
2001-09-26,1197.92,1214.2,1189.85,1200.22
2001-09-27,1194.9,1211.95,1187.27,1195.83
2001-09-28,1190.39,1205.77,1179.36,1188.8
2001-10-01,1182.09,1209.2,1176.5,1196.49
2001-10-02,1191.05,1219.45,1187.42,1198.44
2001-10-03,1192.61,1222.07,1185.21,1192.7
2001-10-04,1187.42,1211.15,1185.73,1200.81
2001-10-05,1195.76,1211.96,1191.98,1200.55
2001-10-08,1195.24,1217.93,1191.97,1202.24
2001-10-09,1196.78,1211.91,1183.25,1188.99
2001-10-10,1183.9,1201.82,1180.92,1186.97
2001-10-11,1181.96,1188.88,1160.73,1170.35
2001-10-12,1166.03,1181.09,1161.52,1179.55
2001-10-15,1174.92,1182.63,1168.22,1175.01
2001-10-16,1168.98,1182.6,1164.61,1178.45
2001-10-17,1176.38,1181.57,1166.67,1172.62
2001-10-18,1169.13,1179.72,1165.13,1168.87
2001-10-19,1166.81,1178.44,1162.37,1168.44
2001-10-22,1164.84,1175.97,1154.31,1160.38
2001-10-23,1156.39,1166.24,1152.34,1158.66
2001-10-24,1156.5,1164.3,1149.76,1156.45
2001-10-25,1153.9,1165.07,1146.15,1154.78
2001-10-26,1151.83,1162.74,1149.88,1156.32
2001-10-29,1153.11,1169.12,1152.46,1168.36
2001-10-30,1166.03,1176.99,1163.71,1169.65
2001-10-31,1164.87,1178.1,1155.21,1161.84
2001-11-01,1158.04,1185.57,1156.11,1165.64
2001-11-02,1159.59,1178.56,1157.91,1165.0
2001-11-05,1168.6,1182.03,1150.71,1159.64
2001-11-06,1154.31,1169.38,1148.66,1154.62
2001-11-07,1149.3,1173.89,1145.47,1156.24
2001-11-08,1150.98,1163.8,1135.01,1142.78
2001-11-09,1137.68,1153.96,1132.71,1142.85
2001-11-12,1138.83,1153.9,1134.5,1142.98
2001-11-13,1138.32,1143.05,1122.98,1130.26
2001-11-14,1124.64,1136.22,1117.04,1129.68
2001-11-15,1124.3,1139.27,1120.24,1127.39
2001-11-16,1122.4,1140.86,1121.0,1129.95
2001-11-19,1125.33,1136.81,1116.28,1124.05
2001-11-20,1119.34,1136.76,1118.06,1128.41
2001-11-21,1124.19,1136.8,1111.25,1120.85
2001-11-22,1115.69,1123.8,1112.27,1121.24
2001-11-23,1121.34,1130.49,1100.36,1110.8
2001-11-26,1104.64,1119.8,1101.13,1106.86
2001-11-27,1101.89,1120.71,1099.63,1113.09
2001-11-28,1108.67,1132.19,1105.66,1125.04
2001-11-29,1120.28,1136.39,1114.72,1121.87
2001-11-30,1116.98,1139.22,1113.21,1136.83
2001-12-03,1131.14,1146.05,1126.74,1134.95
2001-12-04,1130.04,1139.64,1123.53,1129.69
2001-12-05,1125.18,1140.3,1114.89,1124.56
2001-12-06,1119.81,1136.68,1117.41,1135.8
2001-12-07,1131.26,1144.61,1122.18,1129.09
2001-12-10,1124.71,1146.84,1120.28,1138.15
2001-12-11,1133.5,1140.59,1126.12,1136.87
2001-12-12,1132.34,1150.79,1128.86,1139.86
2001-12-13,1135.81,1145.9,1127.52,1133.31
2001-12-14,1129.16,1160.03,1127.64,1156.47
2001-12-17,1152.65,1167.37,1150.1,1162.36
2001-12-18,1157.85,1166.61,1152.56,1162.26
2001-12-19,1157.81,1163.14,1147.3,1159.32
2001-12-20,1154.88,1167.17,1148.72,1166.91
2001-12-21,1161.18,1167.7,1145.18,1157.99
2001-12-24,1153.42,1170.05,1134.24,1143.62
2001-12-25,1138.78,1150.11,1137.48,1142.58
2001-12-26,1140.99,1155.7,1137.48,1155.7
2001-12-27,1151.3,1174.79,1147.38,1169.38
2001-12-28,1164.9,1171.62,1153.6,1164.91
2001-12-31,1160.3,1175.41,1151.9,1170.59
2002-01-02,1167.52,1193.13,1165.94,1185.82
2002-01-03,1181.24,1196.78,1168.78,1176.22
2002-01-04,1170.48,1183.42,1160.39,1167.53
2002-01-07,1163.37,1173.76,1148.2,1159.45
2002-01-08,1154.27,1165.89,1147.04,1165.12
2002-01-09,1160.58,1178.09,1153.74,1164.9
2002-01-10,1159.6,1179.04,1158.17,1165.46
