time,Open,High,Low,Close
2000-01-03,18793.55,18960.33,18722.51,18793.6
2000-01-04,18937.45,19187.61,18937.45,18937.4
2000-01-05,19003.51,19003.51,18221.82,19003.5
2000-01-06,18574.01,18582.74,18168.27,18574.0
2000-01-07,18194.05,18285.73,18068.1,18194.0
2000-01-10,18194.05,18285.73,18068.1,18194.0
2000-01-11,18246.1,18887.56,18246.1,18246.1
2000-01-12,18780.17,18811.87,18626.92,18780.2
2000-01-13,18667.18,18845.03,18667.18,18667.2
2000-01-14,18882.99,19058.02,18733.83,18883.0
2000-01-17,19025.62,19442.58,19025.62,19025.6
2000-01-18,19412.47,19412.47,19145.17,19412.5
2000-01-19,19181.87,19181.87,18897.75,19181.9
2000-01-20,18930.26,19167.03,18921.11,18930.3
2000-01-21,18994.89,18994.89,18713.17,18994.9
2000-01-24,18878.46,19124.57,18877.13,18878.5
2000-01-25,19004.39,19131.19,18815.37,19004.4
2000-01-26,18982.84,19145.9,18982.84,18982.8
2000-01-27,19125.62,19238.08,18971.68,19125.6
2000-01-28,19261.01,19595.83,19237.49,19261.0
2000-01-31,19375.11,19539.7,19224.47,19375.1
2000-02-01,19536.68,19553.68,19266.96,19536.7
2000-02-02,19522.33,19860.26,19522.33,19522.3
2000-02-03,19648.35,19878.83,19648.35,19648.4
2000-02-04,19866.19,20011.91,19752.12,19866.2
2000-02-07,19832.76,19948.6,19780.56,19832.8
2000-02-08,19955.3,19983.44,19834.81,19955.3
2000-02-09,19930.41,20046.14,19925.64,19930.4
2000-02-10,19915.53,19915.56,19710.02,19915.5
2000-02-11,19915.53,19915.56,19710.02,19915.5
2000-02-14,19698.57,19748.42,19556.46,19698.6
2000-02-15,19587.82,19689.16,19331.05,19587.8
2000-02-16,19418.56,19612.6,19300.14,19418.6
2000-02-17,19646.37,19803.69,19518.08,19646.4
2000-02-18,19852.18,19862.94,19670.05,19852.2
2000-02-21,19736.15,19763.51,19543.75,19736.2
2000-02-22,19553.62,19712.37,19353.4,19553.6
2000-02-23,19439.17,19527.79,19373.04,19439.2
2000-02-24,19616.26,19698.95,19558.04,19616.3
2000-02-25,19623.38,19817.88,19539.0,19623.4
2000-02-28,19783.44,19904.86,19713.86,19783.4
2000-02-29,19761.52,19978.75,19747.02,19761.5
2000-03-01,20030.08,20165.51,20007.64,20030.1
2000-03-02,20097.59,20202.96,19903.29,20097.6
2000-03-03,20023.04,20034.6,19859.42,20023.0
2000-03-06,20041.48,20160.03,19742.58,20041.5
2000-03-07,19802.54,19944.24,19704.23,19802.5
2000-03-08,19856.37,19856.37,19692.04,19856.4
2000-03-09,19751.72,19885.54,19614.82,19751.7
2000-03-10,19734.84,19982.44,19686.5,19734.8
2000-03-13,19731.5,19760.35,19060.08,19731.5
2000-03-14,19139.57,19335.22,18956.25,19139.6
2000-03-15,19120.06,19120.06,18765.88,19120.1
2000-03-16,19095.63,19313.18,18892.26,19095.6
2000-03-17,19335.6,19573.48,19335.6,19335.6
2000-03-20,19335.6,19573.48,19335.6,19335.6
2000-03-21,19598.53,19602.36,19455.11,19598.5
2000-03-22,19612.23,19734.43,19602.88,19612.2
2000-03-23,19749.51,19762.3,19568.77,19749.5
2000-03-24,19752.16,20012.41,19697.57,19752.2
2000-03-27,19976.14,20295.69,19880.11,19976.1
2000-03-28,20273.68,20388.18,20014.08,20273.7
2000-03-29,20406.56,20809.18,20406.56,20406.6
2000-03-30,20706.45,20809.79,20439.44,20706.4
2000-03-31,20371.07,20550.1,20259.35,20371.1
2000-04-03,20327.79,20726.99,20271.92,20327.8
2000-04-04,20747.82,20747.82,20536.33,20747.8
2000-04-05,20546.6,20654.63,20311.79,20546.6
2000-04-06,20476.23,20556.97,20171.62,20476.2
2000-04-07,20269.59,20463.67,20252.81,20269.6
2000-04-10,20368.81,20640.11,20368.81,20368.8
2000-04-11,20544.4,20656.87,20516.94,20544.4
2000-04-12,20475.96,20833.21,20436.74,20476.0
2000-04-13,20736.4,20736.4,20385.16,20736.4
2000-04-14,20456.48,20604.37,20330.89,20456.5
2000-04-17,20341.5,20341.5,18603.87,20341.5
2000-04-18,19089.0,19330.4,18547.38,19089.0
2000-04-19,18998.06,19192.63,18794.48,18998.1
2000-04-20,19041.53,19382.44,18959.32,19041.5
2000-04-21,19050.68,19269.06,18091.1,19050.7
2000-04-24,18247.48,18987.34,18247.48,18247.5
2000-04-25,18433.3,18630.3,18176.83,18433.3
2000-04-26,18326.9,18439.18,17948.36,18326.9
2000-04-27,18122.7,18245.44,18012.41,18122.7
2000-04-28,18035.54,18137.01,17926.43,18035.5
2000-05-01,17979.25,18403.08,17979.25,17979.2
2000-05-02,18497.52,18586.16,18428.92,18497.5
2000-05-03,18497.52,18586.16,18428.92,18497.5
2000-05-04,18497.52,18586.16,18428.92,18497.5
2000-05-05,18497.52,18586.16,18428.92,18497.5
2000-05-08,18465.71,18475.45,18189.8,18465.7
2000-05-09,18152.37,18152.37,17804.04,18152.4
2000-05-10,17799.21,17803.44,17393.59,17799.2
2000-05-11,17605.65,17605.65,16779.42,17605.6
2000-05-12,16963.87,17362.2,16963.87,16963.9
2000-05-15,17396.45,17396.45,17192.71,17396.4
2000-05-16,17342.84,17558.51,17283.52,17342.8
2000-05-17,17588.81,17691.39,17348.88,17588.8
2000-05-18,17365.09,17365.09,16971.82,17365.1
2000-05-19,16960.29,16960.29,16572.05,16960.3
2000-05-22,16802.66,16802.66,16174.4,16802.7
2000-05-23,16345.26,16493.7,16169.93,16345.3
2000-05-24,16237.88,16261.33,15876.34,16237.9
2000-05-25,16090.36,16374.06,16090.36,16090.4
2000-05-26,16219.02,16219.02,15870.25,16219.0
2000-05-29,16028.76,16245.44,16028.76,16028.8
2000-05-30,16275.96,16485.54,16210.04,16276.0
2000-05-31,16274.14,16538.67,16224.06,16274.1
2000-06-01,16320.08,16694.3,16320.08,16320.1
2000-06-02,16682.25,16941.42,16682.25,16682.2
2000-06-05,16842.04,17261.87,16842.04,16842.0
2000-06-06,17163.39,17207.15,17064.92,17163.4
2000-06-07,17134.14,17206.98,17019.25,17134.1
2000-06-08,17177.45,17250.83,16979.3,17177.4
2000-06-09,17004.72,17004.72,16785.77,17004.7
2000-06-12,16876.68,17018.64,16791.87,16876.7
2000-06-13,16950.93,16950.93,16768.86,16950.9
2000-06-14,16920.21,16920.21,16477.98,16920.2
2000-06-15,16635.24,16635.24,16334.96,16635.2
2000-06-16,16358.71,16480.08,16289.92,16358.7
2000-06-19,16382.11,16627.54,16359.96,16382.1
2000-06-20,16645.99,16907.55,16645.99,16646.0
2000-06-21,16922.25,17212.38,16854.21,16922.2
2000-06-22,17228.85,17364.26,17092.44,17228.8
2000-06-23,17055.67,17214.47,16899.0,17055.7
2000-06-26,16927.27,16975.07,16761.59,16927.3
2000-06-27,16969.48,17285.47,16969.48,16969.5
2000-06-28,17289.31,17421.07,17230.04,17289.3
2000-06-29,17448.35,17511.32,17383.01,17448.4
2000-06-30,17482.09,17510.07,17305.81,17482.1
2000-07-03,17451.65,17636.67,17451.65,17451.6
2000-07-04,17655.57,17661.11,17434.07,17655.6
2000-07-05,17473.76,17576.28,17364.7,17473.8
2000-07-06,17402.71,17402.71,17154.58,17402.7
2000-07-07,17290.46,17483.47,17290.46,17290.5
2000-07-10,17421.56,17594.66,17421.56,17421.6
2000-07-11,17567.5,17573.69,17436.58,17567.5
2000-07-12,17519.04,17541.98,17210.18,17519.0
2000-07-13,17348.34,17348.34,17009.65,17348.3
2000-07-14,17136.7,17176.2,17019.5,17136.7
2000-07-17,17188.98,17476.86,17150.17,17189.0
2000-07-18,17261.08,17349.59,16834.02,17261.1
2000-07-19,16905.34,17015.47,16703.01,16905.3
2000-07-20,16905.34,17015.47,16703.01,16905.3
2000-07-21,17025.66,17098.74,16800.59,17025.7
2000-07-24,16767.2,16767.2,16370.5,16767.2
2000-07-25,16506.15,16573.59,16341.52,16506.2
2000-07-26,16553.57,16563.71,16400.22,16553.6
2000-07-27,16457.7,16457.7,16027.34,16457.7
2000-07-28,16134.19,16134.19,15815.53,16134.2
2000-07-31,15821.31,15854.66,15394.71,15821.3
2000-08-01,15784.6,16099.67,15773.72,15784.6
2000-08-02,16118.8,16211.55,16054.66,16118.8
2000-08-03,16185.72,16185.72,15725.98,16185.7
2000-08-04,15799.99,15897.25,15557.33,15800.0
2000-08-07,15666.81,16039.4,15666.81,15666.8
2000-08-08,16044.81,16073.2,15755.22,16044.8
